589,demonstrate,"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently, can shift people to destinations with exemplary speed and safety 09__ as Europe consistently demonstrates.",41,1,"[[['Geography']], [['Business', 'Computers'], 'people', ['Holidays']]]"
590,reflect,"It is sad, and somewhat ominous, that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..",14,1,"[[['Opinion and argument', 'Difficulty and failure']], [['Art', 'Colours and Shapes', 'Feelings'], ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument']]]"
591,make,"It is sad, and somewhat ominous, that so little of that should have been reflected in the sombre statement which Mr Parkinson made in the House yesterday ..",22,1,"[['none&Mr', 'none&Parkinson'], [['Art', 'Colours and Shapes', 'Feelings'], ['Opinion and argument', 'Opinion and argument', 'Law and justice', 'Money', 'Opinion and argument']]]"
592,provide,"The only accident and emergency relief was provided by the police, part-time St John ambulance volunteers running 20 vehicles, and the Red Cross.",7,0,"[[['Law and justice'], ['Maths and measurement'], 'none&John'], [['Transport by car or lorry', 'Health problems', 'Danger'], ['Danger'], ['Feelings', 'The environment', 'Social issues', 'Money', 'Buildings']]]"
593,run,"The only accident and emergency relief was provided by the police, part-time St John ambulance volunteers running 20 vehicles, and the Red Cross.",16,0,"[[['Maths and measurement'], 'none&John', ['Transport by car or lorry', 'Healthcare']], [['Transport by car or lorry']]]"
594,provide,"Outside the capital, accident and emergency services were being provided in most areas, but the ban on emergency work was tightened.",9,0,"[[['Transport by car or lorry', 'Health problems', 'Danger'], ['Danger'], ['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports']], ['none']]"
595,tighten,"Outside the capital, accident and emergency services were being provided in most areas, but the ban on emergency work was tightened.",20,1,"[[['Permission and obligation']], [['Danger'], ['Jobs', 'Working life', 'Art']]]"
596,face,The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago.,3,1,"[[['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports']], [['Difficulty and failure', 'Health problems']]]"
597,come,The service was facing its biggest crisis since the ambulances came to a stop in the Winter of Discontent ten years ago.,10,1,"[[['Transport by car or lorry', 'Healthcare']], [['Transport by car or lorry', 'Feelings']]]"
598,put,"Like Labour in 1979, the Conservatives have put military ambulances on standby.",7,1,"[[['Politics']], [['Transport by car or lorry', 'Healthcare']]]"
599,move,They move in today.,1,0,"[[['people', 'Animals']], ['none']]"
600,go,What has gone wrong?,2,1,"[['none&'], ['none&']]"
601,negotiate,There are three key causes of the shambles: Mr Kenneth Clarke; the failure to separate emergency from non-emergency work; and the Whitley Council negotiating machinery.,23,0,"[['none&Whitley', ['Politics'], ['Business', 'Engineering', 'Business', 'Engineering']], ['none']]"
602,accuse,The Health Secretary accused the unions of 09__ posturing and pretending to run a 999 service yesterday.,3,1,"[[['Health and Fitness', 'Success', 'Success'], ['Jobs', 'Business', 'Jobs', 'Politics', 'Politics', 'Politics']], [['Business', 'Working life', 'Life stages']]]"
603,pretend,The Health Secretary accused the unions of 09__ posturing and pretending to run a 999 service yesterday.,10,1,"[[['Business', 'Working life', 'Life stages']], [['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports']]]"
604,run,The Health Secretary accused the unions of 09__ posturing and pretending to run a 999 service yesterday.,12,1,"[[['Business', 'Working life', 'Life stages']], [['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports']]]"
605,refuse,"By refusing to keep open two-way radio links, the crews had effectively ended a proper emergency service.",1,0,"[[['Transport by water', 'Sports: water sports']], [['Music', 'TV, radio and news', 'TV, radio and news', 'Transport by water'], ['Sports: ball and racket sports']]]"
606,keep,"By refusing to keep open two-way radio links, the crews had effectively ended a proper emergency service.",3,1,"[[['Transport by water', 'Sports: water sports']], [['Music', 'TV, radio and news', 'TV, radio and news', 'Transport by water'], ['Sports: ball and racket sports']]]"
607,end,"By refusing to keep open two-way radio links, the crews had effectively ended a proper emergency service.",12,0,"[[['Transport by water', 'Sports: water sports']], [['Danger'], ['Business', 'Cooking and eating', 'Shopping', 'War and conflict', 'Transport by car or lorry', 'Engineering', 'Religion and festivals', 'Transport by bus and train', 'Sports: ball and racket sports']]]"
608,signal,"The move was signalled last week and, true to their promised response, management suspended the workers involved in the disruption.",3,1,"[[['Houses and homes', 'Suggestions and advice', 'Success', 'Success']], ['none']]"
609,suspend,"The move was signalled last week and, true to their promised response, management suspended the workers involved in the disruption.",13,1,"[[['Business', 'Business', 'Success']], [['Working life'], ['Business']]]"
610,involve,"The move was signalled last week and, true to their promised response, management suspended the workers involved in the disruption.",16,0,"[[['Business', 'Business', 'Success']], [['Working life']]]"
611,pretend,But 09__ posturing and pretending went far beyond the unions.,4,1,"[['none&posturing'], [['Business', 'Working life', 'Life stages']]]"
612,go,But 09__ posturing and pretending went far beyond the unions.,5,1,"[['none&posturing', ['Personal qualities']], [['Business', 'Working life', 'Life stages']]]"
613,indulge,"Mr Clarke has been indulging in just that himself, putting up the luckless Duncan Nichol, chief executive of the health service, to take the initial flak under the pretence that the dispute is not his direct responsibility.",4,0,"[['none&Mr', 'none&Clarke'], [['Time', 'Opinion and argument']]]"
614,put,"Mr Clarke has been indulging in just that himself, putting up the luckless Duncan Nichol, chief executive of the health service, to take the initial flak under the pretence that the dispute is not his direct responsibility.",9,1,"[['none&Mr', 'none&Clarke'], ['none&Duncan', 'none&Nichol']]"
615,take,"Mr Clarke has been indulging in just that himself, putting up the luckless Duncan Nichol, chief executive of the health service, to take the initial flak under the pretence that the dispute is not his direct responsibility.",22,1,"[['none&Nichol'], ['none&flak']]"
